player;credits;expected_points;rank_v13;seed;entry;ioc;real_draw_size;draw_size;bracket_size;r1_match;overall_elo;selected_surface_elo;peak_elo;recent_form;surface_form_60d;same_surface_ratio_60d;fatigue_load;minutes_30d;qualifier_momentum_raw;local_home_raw;matches_in_db;player_norm;actual_matches_in_tournament;actual_wins;actual_points
Taylor Fritz;22,2;63,62;5;7,0;;USA;128;128;128;16;1952,0;1877,5;2070,2;0,8333333333333334;0,8888888888888888;0,6428571428571429;1,1470119541523451;841,0;0,1;0,0;275;taylor fritz;95;3;75,0
Flavio Cobolli;11,5;51,92;10;6,0;;ITA;128;128;128;49;1883,7;1794,0;1931,6;0,6666666666666666;0,8;0,4545454545454545;1,960328746771796;666,0;0,09;0,0;274;flavio cobolli;95;4;100,0
Arthur Fils;11,3;48,41;12;18,0;;FRA;128;128;128;44;2000,9;1933,1;2051,0;0,5833333333333334;0,75;0,8;1,3699518129024393;793,0;0,1;0,0;212;arthur fils;95;6;150,0
Frances Tiafoe;10,0;45,43;15;15,0;;USA;128;128;128;57;1896,1;1840,7;1974,0;0,75;0,6666666666666666;0,6666666666666666;1,1471912938874622;622,0;0,09;0,0;220;frances tiafoe;95;5;125,0
Lorenzo Musetti;17,8;43,37;16;11,0;;ITA;128;128;128;40;1865,3;1797,0;2050,5;0,6666666666666666;0,75;1,0;1,0836002574046495;751,0;0,0499999999999999;0,0;235;lorenzo musetti;95;3;75,0
Tommy Paul;12,5;36,37;21;17,0;;USA;128;128;128;12;1922,5;1857,7;2028,8;0,5833333333333334;0,5714285714285714;0,7;2,690323989630005;904,0;0,0499999999999999;0,0;234;tommy paul;95;3;75,0
Thiago Agustin Tirante;5,2;20,12;43;;;ARG;128;128;128;15;1775,7;1684,2;1782,8;0,75;0,875;0,5714285714285714;2,6020353726506573;1004,0;0,1;0,0;263;thiago agustin tirante;95;4;100,0
