player;credits;expected_points;rank_v13;seed;entry;ioc;real_draw_size;draw_size;bracket_size;r1_match;overall_elo;selected_surface_elo;peak_elo;recent_form;surface_form_60d;same_surface_ratio_60d;fatigue_load;minutes_30d;qualifier_momentum_raw;local_home_raw;matches_in_db;player_norm;actual_matches_in_tournament;actual_wins;actual_points
Ben Shelton;18,1;68,79;4;5,0;;USA;128;128;128;32;1997,7;1971,9;2024,4;0,6666666666666666;0,8;0,9090909090909092;1,3120010637075787;1040,0;0,1;0,0;233;ben shelton;95;6;150,0
Brandon Nakashima;10,0;63,11;6;28,0;;USA;128;128;128;61;1898,4;1853,8;1909,5;0,8333333333333334;0,8461538461538461;0,8666666666666667;3,5401276092422944;1498,0;0,1;0,0;251;brandon nakashima;95;5;125,0
Rafael Jodar;9,1;59,33;8;20,0;;ESP;128;128;128;37;2024,5;1939,9;2051,1;0,75;0,7692307692307693;0,8125;2,9404795744776213;1484,0;0,0499999999999999;0,0;110;rafael jodar;95;4;100,0
Learner Tien;8,8;43,29;17;12,0;;USA;128;128;128;9;1933,3;1901,5;1977,4;0,5833333333333334;0,625;0,8;1,277802033065723;761,0;0,0499999999999999;0,0;169;learner tien;95;4;100,0
Jakub Mensik;12,8;51,7;11;13,0;;CZE;128;128;128;24;1914,5;1882,2;1969,6;0,5833333333333334;0,6666666666666666;0,8181818181818182;2,073667067573054;1056,0;0,0499999999999999;0,0;216;jakub mensik;95;3;75,0
Arthur Fils;11,3;48,41;12;18,0;;FRA;128;128;128;44;2000,9;1933,1;2051,0;0,5833333333333334;0,75;0,8;1,3699518129024393;793,0;0,1;0,0;212;arthur fils;95;3;75,0
Nuno Borges;6,7;42,32;18;;;POR;128;128;128;51;1789,5;1736,3;1843,6;0,6666666666666666;0,75;0,4210526315789473;2,1295939584018964;1063,0;0,0499999999999999;0,0;236;nuno borges;95;3;75,0
Luciano Darderi;8,2;12,97;59;19,0;;ITA;128;128;128;53;1842,4;1716,9;1858,1;0,5833333333333334;0,5;0,375;0,7637917978445834;869,0;0,0299999999999999;0,0;266;luciano darderi;95;3;75,0
