player;credits;expected_points;rank_v13;seed;entry;ioc;real_draw_size;draw_size;bracket_size;r1_match;overall_elo;selected_surface_elo;peak_elo;recent_form;surface_form_60d;same_surface_ratio_60d;fatigue_load;minutes_30d;qualifier_momentum_raw;local_home_raw;matches_in_db;player_norm;actual_matches_in_tournament;actual_wins;actual_points
Alexander Zverev;26,2;92,46;2;1,0;;GER;128;128;128;1;2093,1;2027,1;2176,5;0,6666666666666666;0,5;0,3636363636363636;1,3389919156486565;609,0;0,0499999999999999;0,0;354;alexander zverev;155;7;175,0
Ben Shelton;17,3;62,89;12;8,0;;USA;128;128;128;49;1977,5;1948,5;2024,4;0,6666666666666666;0,8;0,9090909090909092;0,5815000547437816;1040,0;0,1;1,0;277;ben shelton;155;7;175,0
Alex Michelsen;6,9;48,61;21;;;USA;128;128;128;42;1846,0;1827,1;1904,8;0,75;0,7692307692307693;0,7222222222222222;0,2683038044596637;720,0;-0,05;1,0;248;alex michelsen;155;5;125,0
Learner Tien;8,8;47,68;22;14,0;;USA;128;128;128;24;1924,8;1891,0;1977,4;0,5833333333333334;0,625;0,8;0,521635122374327;679,0;0,0499999999999999;1,0;171;learner tien;155;4;100,0
Karen Khachanov;10,5;29,06;39;;;;128;128;128;18;1790,8;1741,6;2029,5;0,4166666666666667;0,0;0,5;0,0078158024963738;334,0;-0,15;0,0;263;karen khachanov;155;6;150,0
Botic Van De Zandschulp;5,2;23,58;49;;;NED;128;128;128;15;1761,9;1739,4;1938,0;0,5833333333333334;0,6666666666666666;0,6428571428571429;1,4131753570874117;948,0;0,0;0,0;286;botic van de zandschulp;155;4;100,0
