player;credits;expected_points;rank_v13;seed;entry;ioc;real_draw_size;draw_size;bracket_size;r1_match;overall_elo;selected_surface_elo;peak_elo;recent_form;surface_form_60d;same_surface_ratio_60d;fatigue_load;minutes_30d;qualifier_momentum_raw;local_home_raw;matches_in_db
JANNIK SINNER;33,2;105,87;1;1,0;;ITA;128;128;128;1;2319,8;2215,7;2339,8;0,9166666666666666;0,9285714285714286;1,0;-0,1212934776342948;342,0;0,0;0,0;185
CASPER RUUD;17,8;72,54;3;12,0;;NOR;128;128;128;40;1983,1;1973,0;2071,9;0,75;0,7777777777777778;1,0;0,2095024397944033;882,0;0,0;0,0;169
ALEXANDER BLOCKX;4,7;53,62;7;;;BEL;128;128;128;46;1905,5;1867,9;1907,2;0,6666666666666666;0,7;1,0;-0,2566666666666666;104,0;0,0;0,0;164
RAFAEL JODAR;6,5;46,88;10;;WC;ESP;128;128;128;15;1998,6;1948,9;2014,0;0,75;0,7692307692307693;1,0;0,2642976782219984;927,0;-0,0999999999999999;1,0;94
STEFANOS TSITSIPAS;7,7;43,28;12;;;GRE;128;128;128;34;1842,7;1845,6;2145,1;0,4166666666666667;0,5;0,8888888888888888;0,5110824589394674;360,0;-0,15;0,0;137
ALEJANDRO TABILO;5,0;42,26;14;;;CHI;128;128;128;26;1832,2;1787,8;1895,7;0,5833333333333334;0,7142857142857143;0,875;0,6854431653458183;610,0;-0,15;0,0;164
PABLO CARRENO BUSTA;3,1;30,77;28;;WC;ESP;128;128;128;38;1800,5;1766,6;2005,1;0,6666666666666666;0,6363636363636364;1,0;0,0952566919280112;683,0;0,05;1,0;127
DANIEL MERIDA AGUILAR;1,0;27,13;32;;Q;ESP;128;128;128;35;1741,7;1698,2;1798,1;0,0;0,0;0,0;-0,3;0,0;0,35;1,0;0
